Group ID,PMID,PMCID,DOI,Title,Authors,First Author,Journal/Book,Publication Year,Create Date,Source Files,Source Row Count,Is OA,OA URL,Download Source,PDF Path,File Size Bytes,SHA256,Page Count,PDF Title,PDF Author,PDF Subject,PDF Keywords,PDF Creator,PDF Producer
paper-0041,31910437,PMC6946584,10.1371/journal.pone.0226718,Development and validation of a prognostic model predicting symptomatic hemorrhagic transformation in acute ischemic stroke at scale in the OHDSI network,"Wang Q, Reps JM, Kostka KF, Ryan PB, Zou Y, Voss EA, Rijnbeek PR, Chen R, Rao GA, Morgan Stewart H, Williams AE, Williams RD, Van Zandt M, Falconer T, Fernandez-Chas M, Vashisht R, Pfohl SR, Shah NH, Kasthurirathne SN, You SC, Jiang Q, Reich C, Zhou Y.",Wang Q,PLoS One,2020,2020/01/08,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0226718&type=printable,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1371_journal.pone.0226718__26c79e499af1.pdf,750517,601bf254f4438ab3fedead507cadbd6c18628e47b4ab7135f9935111ce8e3789,12,Development and validation of a prognostic model predicting symptomatic hemorrhagic transformation in acute ischemic stroke at scale in the OHDSI network,"Qiong Wang, Jenna M. Reps, Kristin Feeney Kostka, Patrick B. Ryan, Yuhui Zou, Erica A. Voss, Peter R. Rijnbeek, RuiJun Chen, Gowtham A. Rao, Henry Morgan Stewart, Andrew E. Williams, Ross D. Williams, Mui Van Zandt, Thomas Falconer, Margarita Fernandez-Chas, Rohit Vashisht, Stephen R. Pfohl, Nigam H. Shah, Suranga N. Kasthurirathne, Seng Chan You, Qing Jiang, Christian Reich, Yi Zhou",,,Arbortext Advanced Print Publisher 11.0.3521/W Unicode-x64,PDFlib+PDI 9.0.6 (C++/Win64)
paper-0042,36478647,PMC9742390,10.4070/kcj.2022.0294,Establishment of an International Evidence Sharing Network Through Common Data Model for Cardiovascular Research,"You SC, Lee S, Choi B, Park RW.",You SC,Korean Circ J,2022,2022/12/08,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,http://e-kcj.org/Synapse/Data/PDFData/0054KCJ/kcj-52-853.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4070_kcj.2022.0294__45997c3fa934.pdf,3751499,a8424e41fae58857cdba3f1e41990d82a70bda60ea6298758679ea9eb57be225,12,,,,,Adobe InDesign 16.4 (Windows),Adobe PDF Library 16.0
paper-0043,31307128,PMC6808628,10.5808/GI.2019.17.2.e13,Fully connecting the Observational Health Data Science and Informatics (OHDSI) initiative with the world of linked open data,Banda JM.,Banda JM,Genomics Inform,2019,2019/07/16,csv-OHDSI-set.csv,1,yes,https://genominfo.org/upload/pdf/gi-2019-17-2-e13.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.5808_gi.2019.17.2.e13__0c892e536dc1.pdf,503615,08e966e9aa146dd59ac9c7d8a4260197112d45e19cbd6d4b6a450488b55e71ac,3,,,,,Adobe InDesign CC 13.1 (Windows),Adobe PDF Library 15.0
paper-0044,38025162,PMC10630664,10.1016/j.xops.2023.100391,Advancing Toward a Common Data Model in Ophthalmology: Gap Analysis of General Eye Examination Concepts to Standard Observational Medical Outcomes Partnership (OMOP) Concepts,"Cai CX, Halfpenny W, Boland MV, Lehmann HP, Hribar M, Goetz KE, Baxter SL.",Cai CX,Ophthalmol Sci,2023,2023/11/29,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,http://www.ophthalmologyscience.org/article/S2666914523001239/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.xops.2023.100391__670efbe736d6.pdf,1383722,13d482ea54fcc6d322515152a8106c7f7e9e15b2be1bad2d51299996c70622a7,10,Advancing Toward a Common Data Model in Ophthalmology: Gap Analysis of General Eye Examination Concepts to Standard Observational Medical Outcomes Partnership (OMOP) Concepts,Cindy X. Cai MD MS,"Ophthalmology Science, 3 (2023) 100391. doi:10.1016/j.xops.2023.100391",,Elsevier,Acrobat Distiller 8.1.0 (Windows)
paper-0045,38893186,PMC11171220,10.3390/cancers16112069,Transforming a Large-Scale Prostate Cancer Outcomes Dataset to the OMOP Common Data Model-Experiences from a Scientific Data Holder's Perspective,"Sibert NT, Soff J, La Ferla S, Quaranta M, Kremer A, Kowalski C.",Sibert NT,Cancers (Basel),2024,2024/06/19,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://www.mdpi.com/2072-6694/16/11/2069/pdf?version=1717054450,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3390_cancers16112069__162e9a97812b.pdf,772932,c5e268c46a90ef67c06b48fd272e392e404abc9fe18ae077feea7c61c4b2447c,14,Transforming a Large-Scale Prostate Cancer Outcomes Dataset to the OMOP Common Data Model—Experiences from a Scientific Data Holder’s Perspective,"Nora Tabea Sibert, Johannes Soff, Sebastiano La Ferla, Maria Quaranta, Andreas Kremer and Christoph Kowalski","To enhance international and joint research collaborations in prostate cancer research, data from different sources should use a common data model (CDM) that enables researchers to share their analysis scripts and merge results. The OMOP CDM maintained by OHDSI is such a data model developed for a federated data analysis with partners from different institutions that want to jointly investigate research questions using clinical care data. The German Cancer Society as the scientific lead of the Prostate Cancer Outcomes (PCO) study gathers data from prostate cancer care including routine oncological care data and survey data (incl. patient-reported outcomes) and uses a common data specification (called OncoBox Research Prostate) for this purpose. To further enhance research collaborations outside the PCO study, the purpose of this article is to describe the process of transferring the PCO study data to the internationally well-established OMOP CDM. This process was carried out together with an IT company that specialised in supporting research institutions to transfer their data to OMOP CDM. Of n = 49,692 prostate cancer cases with 318 data fields each,n = 392 had to be excluded during the OMOPing process, and n = 247 of the data fields could be mapped to OMOP CDM. The resulting PostgreSQL database with OMOPed PCO study data is now ready to use within larger research collaborations such as the EU-funded EHDEN and OPTIMA consortium.",OMOP CDM; prostate cancer; observational dataset; data harmonisation,LaTeX with hyperref,pdfTeX-1.40.25
paper-0046,40619597,PMC12230205,10.1002/pds.70177,Core Concepts in Pharmacoepidemiology: Multi-Database Distributed Data Networks,"Haber R, Webster-Clark M, Pratt N, Barclay N, Li X, Maro JC, Platt RW, Prieto-Alhambra D, Filion KB.",Haber R,Pharmacoepidemiol Drug Saf,2025,2025/07/06,csv-OHDSI-set.csv,1,yes,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/pds.70177,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1002_pds.70177__62392b5c4e9f.pdf,1185127,f2008abad298910ff73327b1370463f0cb27f70b385a6d4065cc850164a21972,11,Core Concepts in Pharmacoepidemiology: Multi‐Database Distributed Data Networks,,,,Adobe InDesign 19.3 (Windows),Adobe PDF Library 17.0
paper-0047,39552716,PMC11564986,10.1016/j.eclinm.2024.102903,Incidence of post-acute COVID-19 symptoms across healthcare settings in seven countries: an international retrospective cohort study using routinely-collected data,"Xie J, López-Güell K, Dedman D, Duarte-Salles T, Kolde R, López-Blasco R, Martínez Á, Mercier G, Abellan A, Arinze JT, Cuccu Z, Delmestri A, Delseny D, Khalid S, Kim C, Kim JW, Kostka K, Loste C, Mateu L, Mayer MA, Meléndez-Cardiel J, Mercadé-Besora N, Mosseveld M, Nishimura A, Nordeng HME, Oyinlola JO, Pérez-Crespo L, Pineda-Moncusí M, Ramírez-Anguita JM, Trinh NTH, Uusküla A, Valdivieso B, Burkard T, Burn E, Català M, Prieto-Alhambra D, Paredes R, Jödicke AM.",Xie J,EClinicalMedicine,2024,2024/11/18,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,http://www.thelancet.com/article/S2589537024004826/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.eclinm.2024.102903__188ab063011d.pdf,1927076,751bc57c1b83e715a93c245e8f7bd25fd251ad7a1fa9f6b8afb11d593df7866c,12,Incidence of post-acute COVID-19 symptoms across healthcare settings in seven countries: an international retrospective cohort study using routinely-collected data,Junqing Xie,"eClinicalMedicine, 77 (2024) 102903. doi:10.1016/j.eclinm.2024.102903",,Elsevier,Acrobat Distiller 8.1.0 (Windows)
paper-0051,40978507,PMC12443072,10.3389/fdsfr.2025.1579171,Editorial: External control arms for single-arm studies: methodological considerations and applications,"Layton D, Hester L, Golozar A.",Layton D,Front Drug Saf Regul,2025,2025/09/22,csv-OHDSI-set.csv,1,yes,https://www.frontiersin.org/journals/drug-safety-and-regulation/articles/10.3389/fdsfr.2025.1579171/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fdsfr.2025.1579171__ab98e9d4892b.pdf,529431,82326fdaac696be49be0e9ec671189f5f151797ec376f4d0aa78488dd58564d8,3,,,,,Arbortext Advanced Print Publisher 9.1.510/W Unicode,Acrobat Distiller 7.0 (Windows)
paper-0053,39153995,PMC11330450,10.1038/s41598-024-69006-1,"Trends in incidence, prevalence, and survival of breast cancer in the United Kingdom from 2000 to 2021","Barclay NL, Burn E, Delmestri A, Duarte-Salles T, Golozar A, Man WY, Tan EH, Tietzova I; OPTIMA Consortium; Prieto-Alhambra D, Newby D.",Barclay NL,Sci Rep,2024,2024/08/17,csv-OHDSI-set.csv,1,yes,https://www.nature.com/articles/s41598-024-69006-1.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-024-69006-1__a9baf6d4e4f0.pdf,5470403,c64fd051177cc7746579029f2403ae6269563b9144dcec019afd03189ae9e29d,16,"Trends in incidence, prevalence, and survival of breast cancer in the United Kingdom from 2000 to 2021",Nicola L. Barclay ,"Scientific Reports, https://doi.org/10.1038/s41598-024-69006-1",,Springer,Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0054,38280887,PMC10821926,10.1038/s41598-024-52723-y,A comparative patient-level prediction study in OMOP CDM: applicative potential and insights from synthetic data,"Ahmadi N, Nguyen QV, Sedlmayr M, Wolfien M.",Ahmadi N,Sci Rep,2024,2024/01/27,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://www.nature.com/articles/s41598-024-52723-y.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-024-52723-y__08fc2e1e5850.pdf,1323698,a343c2f1b98a431ffe2c9267debb79b9fb82f3aaae21aecdffb04ec612d1b66d,9,A comparative patient-level prediction study in OMOP CDM: applicative potential and insights from synthetic data,Najia Ahmadi ,"Scientific Reports, https://doi.org/10.1038/s41598-024-52723-y",,Springer,Adobe PDF Library 15.0; modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0055,30943974,PMC6448187,10.1186/s12911-019-0786-z,Developing a portable natural language processing based phenotyping system,"Sharma H, Mao C, Zhang Y, Vatani H, Yao L, Zhong Y, Rasmussen L, Jiang G, Pathak J, Luo Y.",Sharma H,BMC Med Inform Decis Mak,2019,2019/04/05,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-019-0786-z,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-019-0786-z__7b7f3c09aba4.pdf,1658180,eb8c71adba41fa7e948dd0bbc7e1826d16a1eca9480951d430405f973bff812a,9,12911_2019_786_Article 79..87,,,,Arbortext Advanced Print Publisher 9.1.440/W Unicode,Acrobat Distiller 10.1.5 (Windows)
paper-0056,39143600,PMC11325822,10.1186/s13023-024-03312-9,How to customize common data models for rare diseases: an OMOP-based implementation and lessons learned,"Ahmadi N, Zoch M, Guengoeze O, Facchinello C, Mondorf A, Stratmann K, Musleh K, Erasmus HP, Tchertov J, Gebler R, Schaaf J, Frischen LS, Nasirian A, Dai J, Henke E, Tremblay D, Srisuwananukorn A, Bornhäuser M, Röllig C, Eckardt JN, Middeke JM, Wolfien M, Sedlmayr M.",Ahmadi N,Orphanet J Rare Dis,2024,2024/08/14,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://link.springer.com/content/pdf/10.1186/s13023-024-03312-9.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s13023-024-03312-9__30b4547edb5d.pdf,2203391,ed85581abe49ab1e3228800753b3f39a93aa30f660cbd3fee3a3b242509d26bc,17,How to customize common data models for rare diseases: an OMOP-based implementation and lessons learned,Najia Ahmadi ,"Orphanet Journal of Rare Diseases, https://doi.org/10.1186/s13023-024-03312-9",Common data model; Rare disease; Interoperability; Data standardization; OMOP; OHDSI; Genotypes and phenotypes; Multi-center studies; Artificial intelligence,Springer,Acrobat Distiller 10.1.8 (Windows); modified using iText® 5.3.5 ©2000-2012 1T3XT BVBA (SPRINGER SBM; licensed version)
paper-0058,38472144,PMC11031209,10.1093/jamia/ocae044,Markov modeling for cost-effectiveness using federated health data network,"Haug M, Oja M, Pajusalu M, Mooses K, Reisberg S, Vilo J, Giménez AF, Falconer T, Danilović A, Maljkovic F, Dawoud D, Kolde R.",Haug M,J Am Med Inform Assoc,2024,2024/03/13,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://academic.oup.com/jamia/advance-article-pdf/doi/10.1093/jamia/ocae044/56949742/ocae044.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocae044__f1f73e378205.pdf,1117931,b25f2f89fb6ce3060205b7e06af5facdb46b89b50ba1fb4df94b948d314e3b7e,9,Markov modeling for cost-effectiveness using federated health data network,,"Doi: 10.1093/jamia/ocae044 Journal of the American Medical Informatics Association, 00, 00, 2024 Publication Date: 07/03/2024 Abstract Objective To introduce 2 R-packages that facilitate conducting health economics research on OMOP-based data networks, aiming to standardize and improve the reproducibility, transparency, and transferability of health economic models.Materials and Methods We developed the software tools and demonstrated their utility by replicating a UK-based heart failure data analysis across 5 different international databases from Estonia, Spain, Serbia, and the United States.Results We examined treatment trajectories of 47 163 patients. The overall incremental cost-effectiveness ratio (ICER) for telemonitoring relative to standard of care was 57 472 €/QALY. Country-specific ICERs were 60 312 €/QALY in Estonia, 58 096 €/QALY in Spain, 40 372 €/QALY in Serbia, and 90 893 €/QALY in the US, which surpassed the established willingness-to-pay thresholds.Discussion Currently, the cost-effectiveness analysis lacks standard tools, is performed in ad-hoc manner, and relies heavily on published information that might not be specific for local circumstances. Published results often exhibit a narrow focus, central to a single site, and provide only partial decision criteria, limiting their generalizability and comprehensive utility.Conclusion We created 2 R-packages to pioneer cost-effectiveness analysis in OMOP CDM data networks. The first manages state definitions and database interaction, while the second focuses on Markov model learning and profile synthesis. We demonstrated their utility in a multisite heart failure study, comparing telemonitoring and standard care, finding telemonitoring not cost-effective.",treatment trajectories; cost-effectiveness; Markov chains; observational data; OHDSI CDM,Servigistics Arbortext Advanced Print Publisher 11.1.4667/W,PDFlib+PDI 9.0.7p3 (C++/Win32)
paper-0059,37942786,PMC10653283,10.2196/47959,Assessing the Use of German Claims Data Vocabularies for Research in the Observational Medical Outcomes Partnership Common Data Model: Development and Evaluation Study,"Henke E, Zoch M, Kallfelz M, Ruhnke T, Leutner LA, Spoden M, Günster C, Sedlmayr M, Bathelt F.",Henke E,JMIR Med Inform,2023,2023/11/09,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://medinform.jmir.org/2023/1/e47959/PDF,oa_url,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_47959__abc26d97b423.pdf,484974,b6e76361c4cdcc63fed9a8fb3fde4a31ffac3e7ae5e7a605b1f5ec22675a4c80,13,,,,,Antenna XSL House Formatter V7.3 MR2 Linux : 7.3.3.60933 (2023-04-21T14:08+09),Antenna House PDF Output Library 7.3.1866
paper-0060,39569020,PMC11577965,10.3389/fnetp.2024.1478280,Physiological signal analysis and open science using the Julia language and associated software,"Datseris G, Zelko JS.",Datseris G,Front Netw Physiol,2024,2024/11/21,csv-OHDSI-set.csv,1,yes,https://www.frontiersin.org/journals/network-physiology/articles/10.3389/fnetp.2024.1478280/pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fnetp.2024.1478280__db30272b7e06.pdf,1030689,72de1743e252cfd45e6d582e7054af4c4bfc05b50925b55537c202c3400a1e05,6,,,,,Arbortext Advanced Print Publisher 9.1.510/W Unicode,Acrobat Distiller 7.0 (Windows)
paper-0062,37267810,,10.1016/j.ijmedinf.2023.105104,Assessing the FAIRness of databases on the EHDEN portal: A case study on two Dutch ICU databases,"Puttmann D, de Groot R, de Keizer N, Cornet R, Elbers PWG, Dongelmans D, Bakhshi-Raiez F; Dutch ICU Data Sharing Against COVID-19 Collaborators.",Puttmann D,Int J Med Inform,2023,2023/06/02,csv-OHDSI-set.csv;csv-ohdsiomop-set.csv;csv-omop-set.csv,3,yes,https://pure.amsterdamumc.nl/ws/files/172043650/Assessing-the-fairness-of-databases-on-the-ehden-portal.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.ijmedinf.2023.105104__db2557369943.pdf,619091,6b6adf6a7275d6c3b01e10bbefdbd824da383d12d8d40711b41ce386b28f2899,7,Assessing the FAIRness of databases on the EHDEN portal: A case study on two Dutch ICU databases,o,"International Journal of Medical Informatics, 176 (2023) 105104. doi:10.1016/j.ijmedinf.2023.105104","FAIR,EHDEN,OMOP CDM,OHDSI,FAIR assessment",Elsevier,Acrobat Distiller 8.1.0 (Windows)
paper-0063,39724470,PMC11839857,10.1007/s10620-024-08787-x,Characteristics and Outcomes of Over a Million Patients with Inflammatory Bowel Disease in Seven Countries: Multinational Cohort Study and Open Data Resource,"Yanover C, Magen-Rimon R, Voss EA, Swerdel J, Sheahan A, Hall N, Park J, Park RW, Lee KJ, Shin SJ, Seo SI, Lee KJ, Falconer T, Haas L, Nagy P, Bowring MG, Cook M, Miller S, El-Hay T, Bivas-Benita M, Akiva P, Chowers Y, Weisshof R.",Yanover C,Dig Dis Sci,2025,2024/12/26,csv-OHDSI-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s10620-024-08787-x.pdf,existing_file,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s10620-024-08787-x__456ad47aaf0b.pdf,593435,7fdb11a94a98f9803870f55ee33a58fcaf357392c7b659b3f509f760e160b468,10,Characteristics and Outcomes of Over a Million Patients with Inflammatory Bowel Disease in Seven Countries: Multinational Cohort Study and Open Data Resource,Chen Yanover ,"Digestive Diseases and Sciences, https://doi.org/10.1007/s10620-024-08787-x",Crohn’s disease; Ulcerative colitis; Routinely collected health data; Cohort study,Springer,Acrobat Distiller 10.1.8 (Windows)
