PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"41169636","Development and validation of a computable phenotype for adolescent idiopathic scoliosis","Floyd SB, Mills A, Woloff J, Lowson C, Hilton C, Oeffinger D, Hwang S.","Learn Health Syst. 2025 Jun 6;9(4):e70018. doi: 10.1002/lrh2.70018. eCollection 2025 Oct.","Floyd SB","Learn Health Syst","2025","2025/10/31","PMC12569449","","10.1002/lrh2.70018"
"40124300","A dataset for mapping the Japanese drugs to RxNorm standard concepts","Kimura E, Kawakami Y, Inoue S, Okajima A.","Data Brief. 2025 Feb 21;59:111418. doi: 10.1016/j.dib.2025.111418. eCollection 2025 Apr.","Kimura E","Data Brief","2025","2025/03/24","PMC11926709","","10.1016/j.dib.2025.111418"
"38749529","Taipei Medical University Clinical Research Database: a collaborative hospital EHR database aligned with international common data standards","Nguyen PA, Hsu MH, Chang TH, Yang HC, Huang CW, Liao CT, Lu CY, Hsu JC.","BMJ Health Care Inform. 2024 May 14;31(1):e100890. doi: 10.1136/bmjhci-2023-100890.","Nguyen PA","BMJ Health Care Inform","2024","2024/05/15","PMC11097871","","10.1136/bmjhci-2023-100890"
"39185338","Getting ready for the European Health Data Space (EHDS): IDERHA's plan to align with the latest EHDS requirements for the secondary use of health data","Hussein R, Balaur I, Burmann A, Ćwiek-Kupczyńska H, Gadiya Y, Ghosh S, Jayathissa P, Katsch F, Kremer A, Lähteenmäki J, Meng Z, Morasek K, C Rancourt R, Satagopam V, Sauermann S, Scheider S, Stamm T, Muehlendyck C, Gribbon P.","Open Res Eur. 2024 Jul 30;4:160. doi: 10.12688/openreseurope.18179.1. eCollection 2024.","Hussein R","Open Res Eur","2024","2024/08/26","PMC11342032","","10.12688/openreseurope.18179.1"
"39088253","Making Metadata Machine-Readable as the First Step to Providing Findable, Accessible, Interoperable, and Reusable Population Health Data: Framework Development and Implementation Study","Amadi D, Kiwuwa-Muyingo S, Bhattacharjee T, Taylor A, Kiragga A, Ochola M, Kanjala C, Gregory A, Tomlin K, Todd J, Greenfield J.","Online J Public Health Inform. 2024 Aug 1;16:e56237. doi: 10.2196/56237.","Amadi D","Online J Public Health Inform","2024","2024/08/01","PMC11327634","","10.2196/56237"
"39727091","Implementing Findable, Accessible, Interoperable, Reusable (FAIR) Principles in Child and Adolescent Mental Health Research: Mixed Methods Approach","de Groot R, van der Graaff F, van der Doelen D, Luijten M, De Meyer R, Alrouh H, van Oers H, Tieskens J, Zijlmans J, Bartels M, Popma A, de Keizer N, Cornet R, Polderman TJC.","JMIR Ment Health. 2024 Dec 19;11:e59113. doi: 10.2196/59113.","de Groot R","JMIR Ment Health","2024","2024/12/27","PMC11683739","","10.2196/59113"
"32196874","Comparison of the incidence of diabetes in United States and Indian youth: An international harmonization of youth diabetes registries","Jensen ET, Dabelea DA, Praveen PA, Amutha A, Hockett CW, Isom SP, Ong TC, Mohan V, D'Agostino R Jr, Kahn MG, Hamman RF, Wadwa P, Dolan L, Lawrence JM, Madhu SV, Chhokar R, Goel K, Tandon N, Mayer-Davis E.","Pediatr Diabetes. 2021 Feb;22(1):8-14. doi: 10.1111/pedi.13009. Epub 2020 Apr 6.","Jensen ET","Pediatr Diabetes","2021","2020/03/21","PMC7748376","NIHMS1648766","10.1111/pedi.13009"
"35040608","Development and Validation of the Radiology Common Data Model (R-CDM) for the International Standardization of Medical Imaging Data","Park C, You SC, Jeon H, Jeong CW, Choi JW, Park RW.","Yonsei Med J. 2022 Jan;63(Suppl):S74-S83. doi: 10.3349/ymj.2022.63.S74.","Park C","Yonsei Med J","2022","2022/01/18","PMC8790584","","10.3349/ymj.2022.63.S74"
"34284037","Outcomes of SARS-CoV-2 Infection in Patients With Chronic Liver Disease and Cirrhosis: A National COVID Cohort Collaborative Study","Ge J, Pletcher MJ, Lai JC; N3C Consortium.","Gastroenterology. 2021 Nov;161(5):1487-1501.e5. doi: 10.1053/j.gastro.2021.07.010. Epub 2021 Jul 18.","Ge J","Gastroenterology","2021","2021/07/20","PMC8286237","","10.1053/j.gastro.2021.07.010"
"39576284","Hospital Length of Stay Prediction for Planned Admissions Using Observational Medical Outcomes Partnership Common Data Model: Retrospective Study","Lee H, Kim S, Moon HW, Lee HY, Kim K, Jung SY, Yoo S.","J Med Internet Res. 2024 Nov 22;26:e59260. doi: 10.2196/59260.","Lee H","J Med Internet Res","2024","2024/11/22","PMC11624451","","10.2196/59260"
"39974125","Large language models improve transferability of electronic health record-based predictions across countries and coding systems","Kirchler M, Ferro M, Lorenzini V; FinnGen; Lippert C, Ganna A.","medRxiv [Preprint]. 2025 Feb 4:2025.02.03.25321597. doi: 10.1101/2025.02.03.25321597.","Kirchler M","medRxiv","2025","2025/02/20","PMC11838679","","10.1101/2025.02.03.25321597"
"33975825","Use of repurposed and adjuvant drugs in hospital patients with covid-19: multinational network cohort study","Prats-Uribe A, Sena AG, Lai LYH, Ahmed WU, Alghoul H, Alser O, Alshammari TM, Areia C, Carter W, Casajust P, Dawoud D, Golozar A, Jonnagaddala J, Mehta PP, Gong M, Morales DR, Nyberg F, Posada JD, Recalde M, Roel E, Shah K, Shah NH, Schilling LM, Subbian V, Vizcaya D, Zhang L, Zhang Y, Zhu H, Liu L, Cho J, Lynch KE, Matheny ME, You SC, Rijnbeek PR, Hripcsak G, Lane JC, Burn E, Reich C, Suchard MA, Duarte-Salles T, Kostka K, Ryan PB, Prieto-Alhambra D.","BMJ. 2021 May 11;373:n1038. doi: 10.1136/bmj.n1038.","Prats-Uribe A","BMJ","2021","2021/05/12","PMC8111167","","10.1136/bmj.n1038"
"35966642","Associations Between Gastrointestinal Symptoms and COVID-19 Severity Outcomes Based on a Propensity Score-Weighted Analysis of a Nationwide Cohort","Shah SC, Canakis A, Halvorson AE, Dorn C, Wilson O, Denton J, Hauger R, Hunt C, Suzuki A, Matheny ME, Siew E, Hung A, Greevy RA Jr, Roumie CL.","Gastro Hep Adv. 2022;1(6):977-984. doi: 10.1016/j.gastha.2022.06.015. Epub 2022 Aug 7.","Shah SC","Gastro Hep Adv","2022","2022/08/15","PMC9357443","","10.1016/j.gastha.2022.06.015"
"36251369","Standardized Description of the Feature Extraction Process to Transform Raw Data Into Meaningful Information for Enhancing Data Reuse: Consensus Study","Lamer A, Fruchart M, Paris N, Popoff B, Payen A, Balcaen T, Gacquer W, Bouzillé G, Cuggia M, Doutreligne M, Chazard E.","JMIR Med Inform. 2022 Oct 17;10(10):e38936. doi: 10.2196/38936.","Lamer A","JMIR Med Inform","2022","2022/10/17","PMC9623460","","10.2196/38936"
"39896425","Implementing a Common Data Model in Ophthalmology: Mapping Structured Electronic Health Record Ophthalmic Examination Data to Standard Vocabularies","Quon JC, Long CP, Halfpenny W, Chuang A, Cai CX, Baxter SL, Daketi V, Schmitz A, Bahroos N, Xu BY, Toy BC.","Ophthalmol Sci. 2024 Nov 28;5(2):100666. doi: 10.1016/j.xops.2024.100666. eCollection 2025 Mar-Apr.","Quon JC","Ophthalmol Sci","2024","2025/02/03","PMC11783105","","10.1016/j.xops.2024.100666"
"36389281","Long-term use of proton-pump inhibitor on Alzheimer's disease: a real-world distributed network analysis of six observational Korean databases using a Common Data Model","Kim Y, Seo SI, Lee KJ, Kim J, Yoo JJ, Seo WW, Lee HS, Shin WG.","Ther Adv Neurol Disord. 2022 Nov 8;15:17562864221135700. doi: 10.1177/17562864221135700. eCollection 2022.","Kim Y","Ther Adv Neurol Disord","2022","2022/11/17","PMC9647297","","10.1177/17562864221135700"
"35046809","Combining a Pharmacological Network Model with a Bayesian Signal Detection Algorithm to Improve the Detection of Adverse Drug Events","Ji X, Cui G, Xu C, Hou J, Zhang Y, Ren Y.","Front Pharmacol. 2022 Jan 3;12:773135. doi: 10.3389/fphar.2021.773135. eCollection 2021.","Ji X","Front Pharmacol","2022","2022/01/20","PMC8762263","","10.3389/fphar.2021.773135"
"32470694","Converting clinical document architecture documents to the common data model for incorporating health information exchange data in observational health studies: CDA to CDM","Ji H, Kim S, Yi S, Hwang H, Kim JW, Yoo S.","J Biomed Inform. 2020 Jul;107:103459. doi: 10.1016/j.jbi.2020.103459. Epub 2020 May 26.","Ji H","J Biomed Inform","2020","2020/05/30","","","10.1016/j.jbi.2020.103459"
"34151259","Development of An Individualized Risk Prediction Model for COVID-19 Using Electronic Health Record Data","Mamidi TKK, Tran-Nguyen TK, Melvin RL, Worthey EA.","Front Big Data. 2021 Jun 4;4:675882. doi: 10.3389/fdata.2021.675882. eCollection 2021.","Mamidi TKK","Front Big Data","2021","2021/06/21","PMC8211871","","10.3389/fdata.2021.675882"
"23571771","Performance of pharmacovigilance signal-detection algorithms for the FDA adverse event reporting system","Harpaz R, DuMouchel W, LePendu P, Bauer-Mehren A, Ryan P, Shah NH.","Clin Pharmacol Ther. 2013 Jun;93(6):539-46. doi: 10.1038/clpt.2013.24. Epub 2013 Feb 11.","Harpaz R","Clin Pharmacol Ther","2013","2013/04/11","PMC3857139","NIHMS525848","10.1038/clpt.2013.24"
"40012646","Mapping Emergency Medicine Data to the Observational Medical Outcomes Partnership Common Data Model: A Gap Analysis of the American College of Emergency Physicians Clinical Emergency Data Registry","Cohen I, Diao Z, Goyal P, Gupta A, Hawk K, Malcom B, Malicki C, Sharma D, Sweeney B, Weiner SG, Venkatesh A, Taylor RA.","J Am Coll Emerg Physicians Open. 2025 Jan 10;6(1):100016. doi: 10.1016/j.acepjo.2024.100016. eCollection 2025 Feb.","Cohen I","J Am Coll Emerg Physicians Open","2025","2025/02/27","PMC11853007","","10.1016/j.acepjo.2024.100016"
"27989817","Evaluating common data models for use with a longitudinal community registry","Garza M, Del Fiol G, Tenenbaum J, Walden A, Zozus MN.","J Biomed Inform. 2016 Dec;64:333-341. doi: 10.1016/j.jbi.2016.10.016. Epub 2016 Oct 29.","Garza M","J Biomed Inform","2016","2016/12/20","PMC6810649","NIHMS1534566","10.1016/j.jbi.2016.10.016"
"40129432","Temporomandibular disorder confounders in motor vehicle accident patients","Li X, Singh V, Pacheco-Pereira C, Friesen R.","J Oral Facial Pain Headache. 2025 Mar;39(1):141-147. doi: 10.22514/jofph.2025.014. Epub 2025 Mar 12.","Li X","J Oral Facial Pain Headache","2025","2025/03/25","PMC11933927","","10.22514/jofph.2025.014"
"24551366","Desiderata for healthcare integrated data repositories based on architectural comparison of three public repositories","Huser V, Cimino JJ.","AMIA Annu Symp Proc. 2013 Nov 16;2013:648-56. eCollection 2013.","Huser V","AMIA Annu Symp Proc","2013","2014/02/20","PMC3900207","",""
"31545380","Comparison of the cohort selection performance of Australian Medicines Terminology to Anatomical Therapeutic Chemical mappings","Guo GN, Jonnagaddala J, Farshid S, Huser V, Reich C, Liaw ST.","J Am Med Inform Assoc. 2019 Nov 1;26(11):1237-1246. doi: 10.1093/jamia/ocz143.","Guo GN","J Am Med Inform Assoc","2019","2019/09/24","PMC7647230","","10.1093/jamia/ocz143"
"38509500","Developing a clinical decision support system software prototype that assists in the management of patients with self-harm in the emergency department: protocol of the PERMANENS project","Mortier P, Amigo F, Bhargav M, Conde S, Ferrer M, Flygare O, Kizilaslan B, Latorre Moreno L, Leis A, Mayer MA, Pérez-Sola V, Portillo-Van Diest A, Ramírez-Anguita JM, Sanz F, Vilagut G, Alonso J, Mehlum L, Arensman E, Bjureberg J, Pastor M, Qin P.","BMC Psychiatry. 2024 Mar 20;24(1):220. doi: 10.1186/s12888-024-05659-6.","Mortier P","BMC Psychiatry","2024","2024/03/21","PMC10956300","","10.1186/s12888-024-05659-6"
"39459008","Trends in Antidiabetic Drug Use and Safety of Metformin in Diabetic Patients with Varying Degrees of Chronic Kidney Disease from 2010 to 2021 in Korea: Retrospective Cohort Study Using the Common Data Model","Joo SH, Yang S, Lee S, Park SJ, Park T, Rhee SY, Cha JM, Rhie SJ, Hwang HS, Kim YG, Chung EK.","Pharmaceuticals (Basel). 2024 Oct 14;17(10):1369. doi: 10.3390/ph17101369.","Joo SH","Pharmaceuticals (Basel)","2024","2024/10/26","PMC11510110","","10.3390/ph17101369"
"39538369","Learning health system linchpins: information exchange and a common data model","Eisman AS, Chen ES, Wu WC, Crowley KM, Aluthge DP, Brown K, Sarkar IN.","J Am Med Inform Assoc. 2025 Jan 1;32(1):9-19. doi: 10.1093/jamia/ocae277.","Eisman AS","J Am Med Inform Assoc","2025","2024/11/14","PMC11648737","","10.1093/jamia/ocae277"
"33611874","Incorporation of Korean Electronic Data Interchange Vocabulary into Observational Medical Outcomes Partnership Vocabulary","Seong Y, You SC, Ostropolets A, Rho Y, Park J, Cho J, Dymshyts D, Reich CG, Heo Y, Park RW.","Healthc Inform Res. 2021 Jan;27(1):29-38. doi: 10.4258/hir.2021.27.1.29. Epub 2021 Jan 31.","Seong Y","Healthc Inform Res","2021","2021/02/21","PMC7921574","","10.4258/hir.2021.27.1.29"
"33725121","COVID-19 in patients with autoimmune diseases: characteristics and outcomes in a multinational network of cohorts across three countries","Tan EH, Sena AG, Prats-Uribe A, You SC, Ahmed WU, Kostka K, Reich C, Duvall SL, Lynch KE, Matheny ME, Duarte-Salles T, Bertolin SF, Hripcsak G, Natarajan K, Falconer T, Spotnitz M, Ostropolets A, Blacketer C, Alshammari TM, Alghoul H, Alser O, Lane JCE, Dawoud DM, Shah K, Yang Y, Zhang L, Areia C, Golozar A, Recalde M, Casajust P, Jonnagaddala J, Subbian V, Vizcaya D, Lai LYH, Nyberg F, Morales DR, Posada JD, Shah NH, Gong M, Vivekanantham A, Abend A, Minty EP, Suchard M, Rijnbeek P, Ryan PB, Prieto-Alhambra D.","Rheumatology (Oxford). 2021 Oct 9;60(SI):SI37-SI50. doi: 10.1093/rheumatology/keab250.","Tan EH","Rheumatology (Oxford)","2021","2021/03/16","PMC7989171","","10.1093/rheumatology/keab250"
"26970249","Limitations of empirical calibration of p-values using observational data","Gruber S, Tchetgen Tchetgen E.","Stat Med. 2016 Sep 30;35(22):3869-82. doi: 10.1002/sim.6936. Epub 2016 Mar 10.","Gruber S","Stat Med","2016","2016/03/13","PMC5012943","NIHMS766743","10.1002/sim.6936"
"39711680","Mismatch Repair Status and Surgical Outcomes in Localized Colorectal Cancer: A Nationwide Cohort Study","Justesen TF, Orhan A, Rosen AW, Gögenur M, Gögenur I.","Ann Surg Open. 2024 Oct 16;5(4):e499. doi: 10.1097/AS9.0000000000000499. eCollection 2024 Dec.","Justesen TF","Ann Surg Open","2024","2024/12/23","PMC11661751","","10.1097/AS9.0000000000000499"
"31645076","Incrementally Transforming Electronic Medical Records into the Observational Medical Outcomes Partnership Common Data Model: A Multidimensional Quality Assurance Approach","Lynch KE, Deppen SA, DuVall SL, Viernes B, Cao A, Park D, Hanchrow E, Hewa K, Greaves P, Matheny ME.","Appl Clin Inform. 2019 Oct;10(5):794-803. doi: 10.1055/s-0039-1697598. Epub 2019 Oct 23.","Lynch KE","Appl Clin Inform","2019","2019/10/24","PMC6811349","","10.1055/s-0039-1697598"
"28903729","Dynamic-ETL: a hybrid approach for health data extraction, transformation and loading","Ong TC, Kahn MG, Kwan BM, Yamashita T, Brandt E, Hosokawa P, Uhrich C, Schilling LM.","BMC Med Inform Decis Mak. 2017 Sep 13;17(1):134. doi: 10.1186/s12911-017-0532-3.","Ong TC","BMC Med Inform Decis Mak","2017","2017/09/15","PMC5598056","","10.1186/s12911-017-0532-3"
"39962485","De-identification of clinical notes with pseudo-labeling using regular expression rules and pre-trained BERT","An J, Kim J, Sunwoo L, Baek H, Yoo S, Lee S.","BMC Med Inform Decis Mak. 2025 Feb 17;25(1):82. doi: 10.1186/s12911-025-02913-z.","An J","BMC Med Inform Decis Mak","2025","2025/02/18","PMC11831849","","10.1186/s12911-025-02913-z"
"40774333","Advancing Real-World Evidence Through a Federated Health Data Network (EHDEN): Descriptive Study","Blacketer C, Schuemie MJ, Moinat M, Voss EA, Camprubi M, Rijnbeek PR, Ryan PB.","J Med Internet Res. 2025 Aug 7;27:e74119. doi: 10.2196/74119.","Blacketer C","J Med Internet Res","2025","2025/08/07","PMC12331365","","10.2196/74119"
"34773936","Real-world incidence of endopthalmitis after intravitreal anti-VEGF injections in Korea: findings from the Common Data Model in ophthalmology","Mun Y, You SC, Lee DY, Kim S, Chung YR, Lee K, Song JH, Park YG, Park YH, Roh YJ, Woo SJ, Park KH, Park RW, Yoo S, Chang DJ, Park SJ.","Epidemiol Health. 2021;43:e2021097. doi: 10.4178/epih.e2021097. Epub 2021 Nov 9.","Mun Y","Epidemiol Health","2021","2021/11/14","PMC8864106","","10.4178/epih.e2021097"
"40698026","Using the Observational Medical Outcomes Partnership Common Data Model for a multi-registry intensive care unit benchmarking federated analysis: lessons learned","Rashan A, Püttmann DP, de Keizer NF, Dongelmans DA, Cornet R, Ranzani O, Waweru-Siika W, Smith M, Harris S, Beane A, Bakhshi-Raiez F; Collaboration for Research, Implementation and Training in Critical Care—Asia and Africa Investigators, and the Dutch National Intensive Care Registry.","JAMIA Open. 2025 Jul 22;8(4):ooaf052. doi: 10.1093/jamiaopen/ooaf052. eCollection 2025 Aug.","Rashan A","JAMIA Open","2025","2025/07/23","PMC12282983","","10.1093/jamiaopen/ooaf052"
"40173432","Conversion of Sensitive Data to the Observational Medical Outcomes Partnership Common Data Model: Protocol for the Development and Use of Carrot","Cox S, Masood E, Panagi V, Macdonald C, Milligan G, Horban S, Santos R, Hall C, Lea D, Tarr S, Mumtaz S, Akashili E, Rae A, Urwin E, Cole C, Sheikh A, Jefferson E, Quinlan PR.","JMIR Res Protoc. 2025 Apr 2;14:e60917. doi: 10.2196/60917.","Cox S","JMIR Res Protoc","2025","2025/04/02","PMC12004012","","10.2196/60917"
"40146872","Breaking Digital Health Barriers Through a Large Language Model-Based Tool for Automated Observational Medical Outcomes Partnership Mapping: Development and Validation Study","Adams MCB, Perkins ML, Hudson C, Madhira V, Akbilgic O, Ma D, Hurley RW, Topaloglu U.","J Med Internet Res. 2025 May 15;27:e69004. doi: 10.2196/69004.","Adams MCB","J Med Internet Res","2025","2025/03/27","PMC12123247","","10.2196/69004"
"31910437","Development and validation of a prognostic model predicting symptomatic hemorrhagic transformation in acute ischemic stroke at scale in the OHDSI network","Wang Q, Reps JM, Kostka KF, Ryan PB, Zou Y, Voss EA, Rijnbeek PR, Chen R, Rao GA, Morgan Stewart H, Williams AE, Williams RD, Van Zandt M, Falconer T, Fernandez-Chas M, Vashisht R, Pfohl SR, Shah NH, Kasthurirathne SN, You SC, Jiang Q, Reich C, Zhou Y.","PLoS One. 2020 Jan 7;15(1):e0226718. doi: 10.1371/journal.pone.0226718. eCollection 2020.","Wang Q","PLoS One","2020","2020/01/08","PMC6946584","","10.1371/journal.pone.0226718"
"39973032","Utility of Treatment Pattern Analysis Using a Common Data Model: A Scoping Review","Park EG, Kim MJ, Kim J, Shin K, Ryu B.","Healthc Inform Res. 2025 Jan;31(1):4-15. doi: 10.4258/hir.2025.31.1.4. Epub 2025 Jan 31.","Park EG","Healthc Inform Res","2025","2025/02/20","PMC11854637","","10.4258/hir.2025.31.1.4"
"31837755","Optimization of Electronic Medical Records for Data Mining Using a Common Data Model","Kwong M, Gardner HL, Dieterle N, Rentko V.","Top Companion Anim Med. 2019 Dec;37:100364. doi: 10.1016/j.tcam.2019.100364. Epub 2019 Sep 26.","Kwong M","Top Companion Anim Med","2019","2019/12/16","PMC7874511","NIHMS1554946","10.1016/j.tcam.2019.100364"
"39331952","Implementation of the Observational Medical Outcomes Partnership Model in Electronic Medical Record Systems: Evaluation Study Using Factor Analysis and Decision-Making Trial and Evaluation Laboratory-Best-Worst Methods","Luo M, Gu Y, Zhou F, Chen S.","JMIR Med Inform. 2024 Sep 27;12:e58498. doi: 10.2196/58498.","Luo M","JMIR Med Inform","2024","2024/09/27","PMC11470222","","10.2196/58498"
"34142015","Comparative effectiveness of medical concept embedding for feature engineering in phenotyping","Lee J, Liu C, Kim JH, Butler A, Shang N, Pang C, Natarajan K, Ryan P, Ta C, Weng C.","JAMIA Open. 2021 Jun 16;4(2):ooab028. doi: 10.1093/jamiaopen/ooab028. eCollection 2021 Apr.","Lee J","JAMIA Open","2021","2021/06/18","PMC8206403","","10.1093/jamiaopen/ooab028"
"33720842","Characterizing the Anticancer Treatment Trajectory and Pattern in Patients Receiving Chemotherapy for Cancer Using Harmonized Observational Databases: Retrospective Study","Jeon H, You SC, Kang SY, Seo SI, Warner JL, Belenkaya R, Park RW.","JMIR Med Inform. 2021 Apr 6;9(4):e25035. doi: 10.2196/25035.","Jeon H","JMIR Med Inform","2021","2021/03/15","PMC8058693","","10.2196/25035"
"22037893","Validation of a common data model for active safety surveillance research","Overhage JM, Ryan PB, Reich CG, Hartzema AG, Stang PE.","J Am Med Inform Assoc. 2012 Jan-Feb;19(1):54-60. doi: 10.1136/amiajnl-2011-000376. Epub 2011 Oct 28.","Overhage JM","J Am Med Inform Assoc","2012","2011/11/01","PMC3240764","","10.1136/amiajnl-2011-000376"
"41000461","Density of routinely collected neurology data depends on patient visit type: an investigation using the observational medical outcomes partnership common data model","Biggin F, White LM, Ashcroft Q, Howcroft T, Chandrabalan VV, Emsley H, Knight J.","BMJ Neurol Open. 2025 Sep 23;7(2):e001202. doi: 10.1136/bmjno-2025-001202. eCollection 2025.","Biggin F","BMJ Neurol Open","2025","2025/09/26","PMC12458630","","10.1136/bmjno-2025-001202"
"39810200","FHIR PIT: a geospatial and spatiotemporal data integration pipeline to support subject-level clinical research","Fecho K, Garcia JJ, Yi H, Roupe G, Krishnamurthy A.","BMC Med Inform Decis Mak. 2025 Jan 15;25(1):24. doi: 10.1186/s12911-024-02815-6.","Fecho K","BMC Med Inform Decis Mak","2025","2025/01/14","PMC11734467","","10.1186/s12911-024-02815-6"
"39820599","CohortDiagnostics: Phenotype evaluation across a network of observational data sources using population-level characterization","Rao GA, Shoaibi A, Makadia R, Hardin J, Swerdel J, Weaver J, Voss EA, Conover MM, Fortin S, Sena AG, Knoll C, Hughes N, Gilbert JP, Blacketer C, Andryc A, DeFalco F, Molinaro A, Reps J, Schuemie MJ, Ryan PB.","PLoS One. 2025 Jan 16;20(1):e0310634. doi: 10.1371/journal.pone.0310634. eCollection 2025.","Rao GA","PLoS One","2025","2025/01/17","PMC11737733","","10.1371/journal.pone.0310634"
"33269356","Use of dialysis, tracheostomy, and extracorporeal membrane oxygenation among 842,928 patients hospitalized with COVID-19 in the United States","Burn E, Sena AG, Prats-Uribe A, Spotnitz M, DuVall S, Lynch KE, Matheny ME, Nyberg F, Ahmed WU, Alser O, Alghoul H, Alshammari T, Zhang L, Casajust P, Areia C, Shah K, Reich C, Blacketer C, Andryc A, Fortin S, Natarajan K, Gong M, Golozar A, Morales D, Rijnbeek P, Subbian V, Roel E, Recalde M, Lane JCE, Vizcaya D, Posada JD, Shah NH, Jonnagaddala J, Lai LYH, Avilés-Jurado FX, Hripcsak G, Suchard MA, Ranzani OT, Ryan P, Prieto-Alhambra D, Kostka K, Duarte-Salles T.","medRxiv [Preprint]. 2021 Feb 12:2020.11.25.20229088. doi: 10.1101/2020.11.25.20229088.","Burn E","medRxiv","2021","2020/12/03","PMC7709172","","10.1101/2020.11.25.20229088"
"41764468","Transforming unstructured breast cancer pathology reports into the Observational Medical Outcomes Partnership Common Data Model","Kim B, Song W, Yoon E, Kim S, Lee HY, Kim JH, Suh KJ, Kim KI, Park SY, Kim EK, Kim SH, Yoon S, Yoo S.","BMC Med Inform Decis Mak. 2026 Feb 28. doi: 10.1186/s12911-026-03375-7. Online ahead of print.","Kim B","BMC Med Inform Decis Mak","2026","2026/03/01","","","10.1186/s12911-026-03375-7"
"32477256","Characterization of Anti-seizure Medication Treatment Pathways in Pediatric Epilepsy Using the Electronic Health Record-Based Common Data Model","Kim H, Yoo S, Jeon Y, Yi S, Kim S, Choi SA, Hwang H, Kim KJ.","Front Neurol. 2020 May 12;11:409. doi: 10.3389/fneur.2020.00409. eCollection 2020.","Kim H","Front Neurol","2020","2020/06/02","PMC7235379","","10.3389/fneur.2020.00409"
"41775724","FAIR data gaps and collaboration willingness among hemoglobinopathy research centers","Tamana S, Yiangou K, Orphanou K, Chatzimatthaiou S, Kountouris P, Cremonesi F.","Sci Data. 2026 Mar 3. doi: 10.1038/s41597-026-06950-9. Online ahead of print.","Tamana S","Sci Data","2026","2026/03/03","","","10.1038/s41597-026-06950-9"
"34267326","Characteristics and outcomes of 627 044 COVID-19 patients living with and without obesity in the United States, Spain, and the United Kingdom","Recalde M, Roel E, Pistillo A, Sena AG, Prats-Uribe A, Ahmed WU, Alghoul H, Alshammari TM, Alser O, Areia C, Burn E, Casajust P, Dawoud D, DuVall SL, Falconer T, Fernández-Bertolín S, Golozar A, Gong M, Lai LYH, Lane JCE, Lynch KE, Matheny ME, Mehta PP, Morales DR, Natarjan K, Nyberg F, Posada JD, Reich CG, Rijnbeek PR, Schilling LM, Shah K, Shah NH, Subbian V, Zhang L, Zhu H, Ryan P, Prieto-Alhambra D, Kostka K, Duarte-Salles T.","Int J Obes (Lond). 2021 Nov;45(11):2347-2357. doi: 10.1038/s41366-021-00893-4. Epub 2021 Jul 15.","Recalde M","Int J Obes (Lond)","2021","2021/07/16","PMC8281807","","10.1038/s41366-021-00893-4"
"33758877","Automated Production of Research Data Marts from a Canonical Fast Healthcare Interoperability Resource (FHIR) Data Repository: Applications to COVID-19 Research","Lenert LA, Ilatovskiy AV, Agnew J, Rudsill P, Jacobs J, Weatherston D, Deans K.","medRxiv [Preprint]. 2021 Mar 12:2021.03.11.21253384. doi: 10.1101/2021.03.11.21253384.","Lenert LA","medRxiv","2021","2021/03/24","PMC7987036","","10.1101/2021.03.11.21253384"
"38818399","OHDSI-compliance: a set of document templates facilitating the implementation and operation of a software stack for real-world evidence generation","Wirth FN, Abu Attieh H, Prasser F.","Front Med (Lausanne). 2024 May 16;11:1378866. doi: 10.3389/fmed.2024.1378866. eCollection 2024.","Wirth FN","Front Med (Lausanne)","2024","2024/05/31","PMC11137233","","10.3389/fmed.2024.1378866"
"39983051","Analysis of Retinal Thickness in Patients With Chronic Diseases Using Standardized Optical Coherence Tomography Data: Database Study Based on the Radiology Common Data Model","Park C, Lee SH, Lee DY, Choi S, You SC, Jeon JY, Park SJ, Park RW.","JMIR Med Inform. 2025 Feb 21;13:e64422. doi: 10.2196/64422.","Park C","JMIR Med Inform","2025","2025/02/21","PMC11870599","","10.2196/64422"
"22683994","Evaluation of alternative standardized terminologies for medical conditions within a network of observational healthcare databases","Reich C, Ryan PB, Stang PE, Rocca M.","J Biomed Inform. 2012 Aug;45(4):689-96. doi: 10.1016/j.jbi.2012.05.002. Epub 2012 Jun 7.","Reich C","J Biomed Inform","2012","2012/06/12","","","10.1016/j.jbi.2012.05.002"
"41169627","Streamlining electronic medical record data extraction and validation in digital hospitals: A systematic review to identify optimal approaches and methods","Lim HC, Wong H, Philip R, Van Der Vegt A, Choo KR, Pole JD, Sullivan C.","Learn Health Syst. 2025 Jul 5;9(4):e70024. doi: 10.1002/lrh2.70024. eCollection 2025 Oct.","Lim HC","Learn Health Syst","2025","2025/10/31","PMC12569454","","10.1002/lrh2.70024"
"41203731","Evaluation of hybrid stroke quality indicators by integrating NIHSS and claims data for improved outcome prediction","Datzmann T, Lang C, Tesch F, Spoden M, Dröge P, Ehm F, Schuler E, Krogias C, Günster C, Schmitt J, Gumbinger C, Barlinn J.","Sci Rep. 2025 Nov 7;15(1):38994. doi: 10.1038/s41598-025-25979-1.","Datzmann T","Sci Rep","2025","2025/11/07","PMC12594769","","10.1038/s41598-025-25979-1"
